1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1247	-0.741101	132.490904	0.007422	2.3
1248	-0.635891	132.431967	0.017895	2.5
1249	-1.056115	132.373100	0.018668	2.6
1250	-1.113707	132.314302	0.014652	2.4
1251	-0.497573	132.255574	0.004437	2.4
1252	-0.850933	132.196916	0.009040	2.4
1253	-0.924334	132.138326	0.012174	2.4
1254	-1.189606	132.079806	0.032807	2.3
1255	-0.737785	132.021355	0.010528	2.4
1256	-1.036819	131.962973	0.030363	2.4
1257	-0.760320	131.904660	0.006189	2.4
1258	-0.557716	131.846415	0.004741	2.3
1259	-0.764251	131.788239	0.011719	2.3
1260	-0.935050	131.730131	0.010639	2.3
1261	-0.749538	131.672092	0.038297	2.4
1262	-0.932044	131.614121	0.035371	2.4
1263	-0.568778	131.556217	0.003852	2.4
1264	-1.071275	131.498382	0.047785	2.3
1265	-0.477621	131.440614	0.004257	2.3
1266	-0.820423	131.382914	0.015977	2.3
1267	-0.834181	131.325282	0.006069	2.3
1268	-1.065315	131.267717	0.042510	2.3
1269	-0.800465	131.210219	0.014917	2.4
1270	-0.397066	131.152788	0.002535	2.4
1271	-0.922001	131.095424	0.016667	2.4
1272	-1.169058	131.038127	0.036902	2.3
1273	-1.065752	130.980897	0.021903	2.4
1274	-0.743687	130.923733	0.006713	2.4
1275	-1.157419	130.866636	0.032358	2.5
1276	-0.327812	130.809605	0.015016	2.5
1277	-0.497603	130.752641	0.005770	2.4
1278	-0.971948	130.695742	0.009466	2.4
1279	-0.637618	130.638910	0.007278	2.4
1280	-0.349172	130.582143	0.002827	2.3
1281	-1.155792	130.525442	0.009400	2.4
1282	-1.148651	130.468807	0.026743	2.4
1283	-0.558501	130.412237	0.013425	2.4
1284	-0.474950	130.355733	0.006177	2.4
1285	-0.684770	130.299294	0.010338	2.3
1286	-0.966219	130.242920	0.016397	2.4
1287	-0.659076	130.186611	0.007546	2.4
1288	-0.400921	130.130366	0.002605	2.4
1289	-1.080624	130.074187	0.018110	2.3
1290	-1.094374	130.018072	0.007198	2.6
1291	-0.798250	129.962022	0.008490	2.6
1292	-0.431749	129.906036	0.006503	2.4
1293	-0.374120	129.850114	0.005312	2.4
1294	-0.471770	129.794257	0.008942	2.4
1295	-0.985181	129.738463	0.021673	3.1
1296	-0.807997	129.682734	0.008185	2.8
1297	-0.468735	129.627068	0.004056	2.6
1298	-0.502652	129.571466	0.003866	2.7
1299	-0.699799	129.515927	0.008495	3.7
1300	-0.771835	129.460452	0.005776	2.7
1301	-0.596740	129.405040	0.007089	2.5
1302	-0.998286	129.349692	0.008886	2.5
1303	-1.221100	129.294406	0.021579	2.4
1304	-0.763200	129.239183	0.008383	2.4
1305	-0.880983	129.184024	0.006941	2.4
1306	-0.889125	129.128927	0.028263	2.4
1307	-0.420247	129.073892	0.006708	2.3
1308	-0.909084	129.018921	0.010085	2.3
1309	-0.831971	128.964011	0.014011	2.4
1310	-1.097055	128.909164	0.010365	2.4
1311	-0.854780	128.854379	0.010911	2.4
1312	-0.725477	128.799656	0.008299	2.4
1313	-0.542421	128.744995	0.004500	2.4
1314	-1.099904	128.690396	0.013575	2.3
1315	-1.015694	128.635858	0.011311	2.4
1316	-0.667449	128.581382	0.008735	2.5
1317	-0.337512	128.526968	0.002252	2.5
1318	-0.966534	128.472615	0.016741	2.4
1319	-0.747614	128.418323	0.020458	2.4
1320	-0.363218	128.364092	0.006710	2.3
1321	-0.760085	128.309922	0.007114	2.3
1322	-0.702697	128.255814	0.010076	2.3
1323	-0.065767	128.201766	0.001395	2.5
1324	-1.128962	128.147778	0.040773	2.4
1325	-0.936620	128.093852	0.019406	2.3
1326	-0.832015	128.039985	0.012469	2.3
1327	-0.648827	127.986180	0.008401	2.3
1328	-0.461188	127.932434	0.006193	2.3
1329	-0.644679	127.878749	0.027351	2.4
1330	-0.605542	127.825123	0.007426	2.6
1331	-0.748414	127.771558	0.025416	2.4
1332	-0.901764	127.718052	0.016025	2.4
1333	-0.663436	127.664606	0.029764	2.4
1334	-1.037533	127.611220	0.014608	2.4
1335	-0.751636	127.557893	0.007700	2.3
1336	-0.909304	127.504625	0.043264	2.4
1337	-0.995436	127.451417	0.008245	2.4
1338	-0.903162	127.398268	0.010603	2.4
1339	-0.889692	127.345178	0.010194	2.4
1340	-0.075312	127.292147	0.001842	2.3
1341	-0.907045	127.239175	0.006813	2.3
1342	-0.366496	127.186261	0.003227	2.3
1343	-0.722679	127.133407	0.008229	2.4
1344	-0.889907	127.080610	0.006466	2.4
1345	-0.665690	127.027872	0.006407	2.3
1346	-0.917157	126.975193	0.012330	2.3
1347	-0.526326	126.922572	0.008283	2.2
1348	-1.050335	126.870008	0.033265	2.3
1349	-0.926060	126.817503	0.048262	2.4
1350	-0.723160	126.765056	0.011434	2.4
1351	-0.565295	126.712667	0.027042	2.4
1352	-0.712556	126.660335	0.031460	2.4
1353	-0.649723	126.608061	0.008801	2.4
1354	-0.986029	126.555844	0.035970	2.4
1355	-0.567490	126.503685	0.006346	2.4
1356	-0.376886	126.451583	0.002753	2.4
1357	-1.156723	126.399538	0.052589	2.4
1358	-0.481564	126.347550	0.021733	2.4
1359	-0.728740	126.295619	0.007541	2.5
1360	-0.764658	126.243745	0.007191	2.4
1361	-0.805011	126.191928	0.008711	2.4
1362	-0.651473	126.140168	0.014806	2.3
1363	-0.762196	126.088464	0.004535	2.4
1364	-0.755865	126.036817	0.011900	3.9
1365	-0.506979	125.985226	0.005266	2.8
1366	-0.597555	125.933691	0.005927	2.5
1367	-0.841213	125.882212	0.007703	2.4
1368	-1.037189	125.830790	0.051951	2.4
1369	-0.816314	125.779423	0.022705	2.3
1370	-0.504449	125.728113	0.004423	2.9
1371	-0.408169	125.676858	0.003095	3.1
1372	-1.230768	125.625659	0.012861	2.7
1373	-0.322118	125.574515	0.010835	2.5
1374	-0.686112	125.523427	0.006927	2.4
1375	-1.168096	125.472394	0.034543	2.3
1376	-0.257700	125.421417	0.003393	2.6
1377	-0.849479	125.370495	0.006138	3.1
1378	-0.766932	125.319628	0.008928	2.8
1379	-0.587594	125.268815	0.003981	2.7
1380	-0.941802	125.218058	0.009989	3.3
1381	-1.192892	125.167356	0.010138	2.5
1382	-0.976425	125.116708	0.016429	3.0
1383	-1.103892	125.066115	0.012487	2.5
1384	-0.748740	125.015576	0.005593	2.5
1385	-0.796383	124.965092	0.043136	2.6
1386	-0.591975	124.914662	0.006877	2.5
1387	-0.553961	124.864287	0.003496	2.4
1388	-0.377838	124.813965	0.003166	2.4
1389	-0.230883	124.763698	0.010156	2.4
1390	-0.771848	124.713485	0.009696	2.4
1391	-0.359115	124.663325	0.003146	2.4
1392	-1.103418	124.613219	0.013115	2.3
1393	-0.674651	124.563167	0.006656	2.3
1394	-0.625043	124.513168	0.006920	2.3
1395	-1.124304	124.463223	0.010387	2.3
1396	-0.756704	124.413332	0.008527	2.4
1397	-1.230797	124.363493	0.018252	2.4
1398	-0.757362	124.313708	0.005784	2.3
1399	-1.159495	124.263976	0.042878	2.3
1400	-1.132195	124.214297	0.039692	2.3
1401	-0.341080	124.164671	0.006979	2.3
1402	-0.456719	124.115097	0.003928	2.4
1403	-1.069965	124.065577	0.007945	2.4
1404	-0.982740	124.016109	0.037507	2.4
1405	-1.051673	123.966693	0.020566	2.4
1406	-0.425044	123.917330	0.003460	2.3
1407	-0.589095	123.868020	0.005341	2.3
1408	-0.958660	123.818762	0.006903	2.4
1409	-0.406360	123.769556	0.013625	2.3
1410	-0.565790	123.720402	0.005032	2.5
1411	-0.902697	123.671300	0.010654	2.5
1412	-0.744298	123.622250	0.006990	2.4
1413	-0.846374	123.573252	0.008038	2.4
1414	-0.791969	123.524305	0.025396	2.4
1415	-1.259339	123.475411	0.013399	2.4
1416	-1.019598	123.426568	0.011427	2.4
1417	-0.413650	123.377776	0.006218	2.4
1418	-0.970832	123.329036	0.017521	2.5
1419	-0.572787	123.280347	0.006627	2.4
1420	-0.852868	123.231709	0.008023	2.4
1421	-0.754624	123.183122	0.008984	2.3
1422	-1.132765	123.134587	0.020779	2.4
1423	-0.929040	123.086102	0.018497	2.4
1424	-0.980128	123.037669	0.010103	2.4
1425	-0.415178	122.989286	0.006403	2.4
1426	-0.701998	122.940954	0.006694	2.3
1427	-0.757272	122.892672	0.013794	2.4
1428	-1.184422	122.844441	0.024419	2.3
1429	-0.842039	122.796261	0.007509	2.3
1430	-0.890502	122.748130	0.007591	2.3
1431	-0.874798	122.700050	0.010159	2.4
1432	-0.686025	122.652021	0.025113	2.4
1433	-0.686986	122.604041	0.008467	2.4
1434	-1.000136	122.556111	0.007426	2.3
1435	-0.620352	122.508232	0.008235	2.4
1436	-0.947059	122.460402	0.008334	2.4
1437	-0.734385	122.412622	0.008017	2.4
1438	-0.734247	122.364891	0.011328	2.5
1439	-0.619060	122.317210	0.006134	2.5
1440	-0.556761	122.269579	0.006294	2.4
1441	-0.554952	122.221997	0.008883	2.4
1442	-0.491844	122.174465	0.003701	2.4
1443	-0.576720	122.126981	0.006263	2.4
1444	-0.791980	122.079547	0.007248	2.3
1445	-1.153977	122.032162	0.018328	2.4
1446	-0.765698	121.984826	0.007533	2.4
1447	-0.618180	121.937539	0.003734	2.4
1448	-1.011995	121.890301	0.027114	2.4
1449	-1.176954	121.843112	0.060328	2.4
1450	-0.671567	121.795971	0.005778	2.3
1451	-1.110160	121.748879	0.021563	2.4
1452	-1.050724	121.701835	0.008337	2.6
1453	-0.720664	121.654840	0.033517	2.4
1454	-0.805809	121.607893	0.025439	2.3
1455	-0.746999	121.560994	0.006248	2.3
1456	-0.801319	121.514144	0.009134	2.3
1457	-0.777861	121.467342	0.007731	2.3
1458	-0.594562	121.420588	0.014021	2.4
1459	-0.809601	121.373882	0.020499	2.6
1460	-0.856266	121.327223	0.006928	2.7
1461	-0.844444	121.280613	0.009936	2.6
1462	-0.509529	121.234050	0.005497	2.7
1463	-1.115672	121.187535	0.044482	2.8
1464	-0.041577	121.141067	0.000485	2.6
1465	-1.200003	121.094647	0.017990	2.8
1466	-1.141351	121.048274	0.018727	2.6
1467	-0.606326	121.001949	0.006538	2.5
1468	-0.626528	120.955671	0.006735	2.4
1469	-0.899317	120.909440	0.005401	2.3
1470	-0.657187	120.863256	0.006660	2.4
1471	-0.656666	120.817119	0.007995	2.4
1472	-0.732488	120.771029	0.005464	2.4
1473	-0.841665	120.724986	0.007779	2.4
1474	-0.932850	120.678990	0.008652	2.3
1475	-0.417810	120.633040	0.003790	2.3
1476	-1.114309	120.587137	0.018216	2.3
1477	-0.965288	120.541281	0.014099	2.3
1478	-0.314860	120.495471	0.002674	2.3
1479	-0.826752	120.449707	0.005514	2.3
1480	-1.161899	120.403990	0.051230	2.4
1481	-0.803180	120.358319	0.005829	2.3
1482	-0.576301	120.312694	0.006067	2.3
1483	-1.133669	120.267115	0.031909	2.4
1484	-0.648040	120.221582	0.005747	2.3
1485	-0.950068	120.176096	0.009121	2.4
1486	-0.476798	120.130655	0.006060	2.4
1487	-0.777578	120.085260	0.009235	2.4
1488	-1.063397	120.039910	0.024360	2.3
1489	-0.685468	119.994606	0.021984	2.3
1490	-0.715107	119.949348	0.005071	2.4
1491	-0.874035	119.904135	0.006676	2.4
1492	-0.752435	119.858968	0.027765	2.4
1493	-0.354845	119.813846	0.002418	2.6
1494	-0.806943	119.768769	0.008881	2.4
1495	-1.047320	119.723738	0.059571	2.4
1496	-0.923797	119.678752	0.010105	2.4
1497	-0.503371	119.633810	0.005459	2.4
1498	-0.594062	119.588914	0.004818	2.4
1499	-1.076990	119.544062	0.008945	2.5
1500	-0.358364	119.499256	0.010343	2.4
1501	-0.504269	119.454494	0.004287	2.4
1502	-0.030720	119.409777	0.000553	2.4
1503	-0.969698	119.365104	0.029811	2.4
1504	-0.955804	119.320476	0.005968	2.3
1505	-0.761849	119.275893	0.005677	2.3
1506	-0.991217	119.231353	0.043153	2.4
1507	-0.948106	119.186859	0.006711	2.4
1508	-1.190556	119.142408	0.037201	2.4
1509	-1.091073	119.098002	0.022931	2.4
1510	-0.989287	119.053639	0.011659	2.4
1511	-0.584930	119.009321	0.006866	2.4
1512	-0.943121	118.965047	0.012081	2.3
1513	-0.855040	118.920816	0.039528	2.4
1514	-0.922824	118.876630	0.006477	2.4
1515	-0.482698	118.832487	0.007837	2.4
1516	-1.126226	118.788388	0.029358	2.4
1517	-0.416119	118.744332	0.002992	2.4
1518	-0.107627	118.700320	0.003292	2.4
1519	-1.097633	118.656352	0.041648	2.4
1520	-1.031108	118.612427	0.021567	2.4
1521	-0.481412	118.568545	0.003547	2.4
1522	-0.839350	118.524706	0.008488	2.4
1523	-0.726317	118.480911	0.007273	2.4
1524	-1.100805	118.437159	0.009497	2.3
1525	-0.581529	118.393450	0.011826	2.3
1526	-1.216223	118.349784	0.029563	2.3
1527	-0.938693	118.306160	0.012263	2.4
1528	-0.549382	118.262580	0.003139	2.4
1529	-0.900849	118.219042	0.008137	2.3
1530	-0.735429	118.175548	0.008683	2.3
1531	-0.748600	118.132095	0.007127	2.3
1532	-0.437107	118.088686	0.003242	2.4
1533	-0.611073	118.045319	0.005074	2.4
1534	-0.811641	118.001994	0.006165	2.6
1535	-0.939427	117.958712	0.009061	2.5
1536	-0.960473	117.915472	0.009459	2.5
1537	-0.563940	117.872274	0.013687	2.4
1538	-1.210430	117.829118	0.020634	2.4
1539	-0.873076	117.786005	0.010618	2.4
1540	-0.852603	117.742933	0.004950	2.3
1541	-0.871314	117.699904	0.018015	2.4
1542	-1.070344	117.656916	0.007409	3.1
1543	-0.597252	117.613971	0.004795	2.6
1544	-0.618277	117.571067	0.007663	2.5
1545	-0.519251	117.528205	0.007731	2.6
1546	-1.125146	117.485384	0.013127	2.7
1547	-1.167961	117.442605	0.050525	2.8
1548	-0.693734	117.399867	0.007410	2.9
1549	-0.671778	117.357171	0.007953	2.5
1550	-1.033796	117.314517	0.015539	2.4
1551	-0.817913	117.271903	0.010427	2.4
1552	-0.691659	117.229331	0.006850	2.4
1553	-1.164770	117.186800	0.026450	2.4
1554	-0.845690	117.144311	0.006069	2.4
1555	-0.373876	117.101862	0.004279	2.4
1556	-0.865461	117.059454	0.009455	2.4
1557	-1.005793	117.017087	0.008628	2.4
1558	-0.887650	116.974762	0.016947	2.4
1559	-0.779357	116.932476	0.006999	2.4
1560	-0.973127	116.890232	0.022863	2.4
1561	-1.096615	116.848028	0.049829	2.4
1562	-0.989036	116.805865	0.010679	2.4
1563	-1.038163	116.763743	0.007540	2.4
1564	-0.698751	116.721661	0.005328	2.4
1565	-1.027916	116.679619	0.016955	2.4
1566	-0.679377	116.637618	0.007055	2.3
1567	-0.647047	116.595657	0.004115	2.4
1568	-0.405977	116.553736	0.006283	2.4
1569	-1.082255	116.511855	0.016141	2.3
1570	-0.567644	116.470015	0.007011	2.3
1571	-0.446085	116.428214	0.013166	2.3
1572	-0.767766	116.386454	0.011680	2.3
1573	-0.714034	116.344733	0.006593	2.4
1574	-0.676582	116.303052	0.008541	2.7
1575	-0.592357	116.261412	0.008513	2.5
1576	-1.103722	116.219810	0.039776	2.4
1577	-1.093143	116.178249	0.017821	2.4
1578	-0.998787	116.136727	0.016498	2.3
1579	-0.975269	116.095245	0.034352	2.4
1580	-0.983356	116.053802	0.013733	2.3
1581	-0.131625	116.012398	0.005164	2.4
1582	-0.913623	115.971034	0.048091	2.9
1583	-0.875463	115.929710	0.009227	2.5
1584	-0.515883	115.888424	0.014283	2.4
1585	-0.842024	115.847178	0.006232	2.4
1586	-0.914541	115.805970	0.007644	2.4
1587	-0.927423	115.764802	0.011830	2.4
1588	-0.824094	115.723673	0.006875	2.3
1589	-0.419426	115.682583	0.004170	2.3
1590	-1.176161	115.641532	0.028197	2.3
1591	-0.492826	115.600519	0.011769	2.4
1592	-0.650362	115.559546	0.008553	2.3
1593	-0.547151	115.518610	0.008358	2.3
1594	-0.685761	115.477714	0.004190	2.4
1595	-1.078394	115.436856	0.037384	2.4
1596	-0.569384	115.396037	0.008602	2.4
1597	-0.640737	115.355256	0.007325	2.4
1598	-0.085836	115.314514	0.003639	2.4
1599	-0.722895	115.273810	0.034299	2.5
1600	-1.129036	115.233144	0.041658	2.4
1601	-1.197813	115.192517	0.018475	2.4
1602	-0.640375	115.151927	0.009005	2.4
1603	-0.318033	115.111376	0.011108	2.3
1604	-0.006050	115.070863	0.002166	2.4
1605	-0.931453	115.030388	0.011971	2.4
1606	-1.080360	114.989951	0.014447	2.4
1607	-1.085885	114.949551	0.025720	2.3
1608	-0.380849	114.909190	0.012440	2.3
1609	-0.465316	114.868866	0.009030	2.4
1610	-0.590573	114.828580	0.005288	2.4
1611	-0.559609	114.788332	0.003568	2.4
1612	-0.881852	114.748121	0.011167	2.4
1613	-0.593300	114.707948	0.008028	2.4
1614	-0.631304	114.667812	0.005994	2.4
1615	-0.923838	114.627714	0.031788	2.8
1616	-0.972271	114.587653	0.006627	2.6
1617	-0.460398	114.547629	0.004125	2.4
1618	-0.504336	114.507643	0.004248	2.4
1619	-0.419387	114.467693	0.005515	2.3
1620	-0.970756	114.427781	0.009384	2.3
1621	-1.006650	114.387907	0.006551	2.3
1622	-1.005986	114.348069	0.025001	2.4
1623	-0.978598	114.308268	0.009461	2.6
1624	-0.858300	114.268504	0.008630	4.1
1625	-0.868316	114.228777	0.008493	2.7
1626	-0.975643	114.189086	0.006138	2.7
1627	-0.571010	114.149433	0.005312	2.6
1628	-0.929425	114.109816	0.006768	2.8
1629	-0.794850	114.070235	0.006043	2.6
1630	-0.677292	114.030692	0.004352	2.4
1631	-0.735877	113.991185	0.005222	2.4
1632	-1.140249	113.951714	0.024494	2.4
1633	-0.631939	113.912280	0.006736	2.4
1634	-0.948617	113.872882	0.021814	2.4
1635	-0.628546	113.833521	0.006734	2.4
1636	-0.412862	113.794195	0.003422	2.4
1637	-0.865503	113.754906	0.008072	2.4
1638	-0.588956	113.715653	0.004566	2.4
1639	-0.287418	113.676437	0.024640	2.3
1640	-0.675956	113.637256	0.008375	2.3
1641	-1.179697	113.598111	0.030411	2.4
1642	-1.023329	113.559002	0.034899	2.4
1643	-0.424027	113.519929	0.003249	2.4
1644	-1.093970	113.480892	0.015013	2.4
1645	-1.041563	113.441891	0.027728	2.4
1646	-0.484771	113.402925	0.003007	2.4
1647	-0.601465	113.363995	0.007169	2.4
1648	-0.574467	113.325101	0.006126	2.3
1649	-0.845133	113.286242	0.006330	2.5
1650	-1.029956	113.247419	0.020962	2.4
1651	-0.595059	113.208631	0.007212	2.4
1652	-0.857591	113.169879	0.007244	2.3
1653	-0.834141	113.131162	0.011402	2.3
1654	-0.697139	113.092480	0.008622	2.3
1655	-1.045368	113.053833	0.012086	2.8
1656	-0.719757	113.015222	0.043354	2.5
1657	-0.713630	112.976646	0.007125	2.4
1658	-0.480070	112.938105	0.003382	2.3
1659	-1.167159	112.899599	0.017045	2.4
1660	-0.437989	112.861128	0.007580	2.4
1661	-0.560018	112.822692	0.005470	2.4
1662	-0.962545	112.784291	0.037365	2.4
1663	-0.533882	112.745924	0.006431	2.4
1664	-1.007642	112.707593	0.009858	2.4
1665	-0.810907	112.669296	0.007002	2.4
1666	-1.074209	112.631034	0.007537	2.4
1667	-0.910865	112.592806	0.012158	2.3
1668	-0.855787	112.554613	0.020598	2.4
1669	-1.019195	112.516455	0.010625	2.4
1670	-0.785534	112.478331	0.010271	2.5
1671	-0.617002	112.440241	0.004452	2.4
1672	-0.467744	112.402186	0.005551	2.3
1673	-0.600190	112.364165	0.007136	2.3
1674	-1.112985	112.326179	0.008683	2.3
1675	-1.053714	112.288227	0.035040	2.4
1676	-0.832987	112.250309	0.004811	2.4
1677	-0.803960	112.212425	0.010009	2.4
1678	-1.045665	112.174575	0.014334	2.3
1679	-0.513177	112.136759	0.010352	2.4
1680	-0.761564	112.098977	0.034023	2.4
1681	-0.754534	112.061229	0.029597	2.4
1682	-1.059352	112.023515	0.020630	2.3
1683	-0.816386	111.985834	0.007999	2.4
1684	-1.017859	111.948188	0.010280	2.4
1685	-0.228749	111.910575	0.009444	2.4
1686	-0.469406	111.872996	0.007934	2.4
1687	-0.619463	111.835450	0.015481	2.3
1688	-0.591536	111.797939	0.006225	2.4
1689	-0.539891	111.760460	0.011291	2.3
1690	-0.400101	111.723015	0.002936	2.4
1691	-0.885118	111.685604	0.011421	2.4
1692	-0.361729	111.648226	0.005021	2.3
1693	-0.709912	111.610881	0.006985	2.3
1694	-0.901649	111.573570	0.006859	2.3
1695	-1.030119	111.536292	0.013416	2.4
1696	-0.488290	111.499047	0.008459	2.4
1697	-0.509218	111.461835	0.008091	2.6
1698	-0.594384	111.424656	0.005856	2.5
1699	-0.682594	111.387510	0.009358	2.4
1700	-0.727965	111.350398	0.005948	2.3
1701	-0.793985	111.313318	0.007936	2.4
1702	-0.709087	111.276271	0.007966	2.4
1703	-1.112203	111.239257	0.037670	2.3
1704	-0.406003	111.202276	0.002434	2.4
1705	-1.054215	111.165328	0.008971	2.4
1706	-0.892972	111.128412	0.030520	2.6
1707	-0.843449	111.091529	0.008378	2.6
1708	-0.826709	111.054679	0.007329	2.6
1709	-0.936365	111.017861	0.007360	2.8
1710	-0.275972	110.981076	0.006448	2.9
1711	-0.795697	110.944323	0.011591	2.9
1712	-0.514338	110.907603	0.007851	2.5
1713	-1.095137	110.870915	0.009177	2.4
1714	-0.639615	110.834259	0.008470	2.3
1715	-0.932378	110.797636	0.010903	2.3
1716	-1.131782	110.761045	0.022205	2.3
1717	-0.890752	110.724486	0.023414	2.4
1718	-0.855968	110.687959	0.008211	2.4
1719	-0.895662	110.651465	0.009263	2.3
1720	-0.039017	110.615002	0.002243	2.3
1721	-0.991610	110.578572	0.006831	2.3
1722	-0.897025	110.542173	0.008959	2.3
1723	-0.820935	110.505807	0.018420	2.3
1724	-1.077758	110.469472	0.019534	2.4
1725	-0.939119	110.433169	0.033671	2.5
1726	-0.740584	110.396898	0.005383	2.4
1727	-0.936162	110.360659	0.039274	2.3
1728	-0.751097	110.324451	0.007614	2.3
1729	-1.155505	110.288276	0.040111	2.3
1730	-0.727389	110.252131	0.008696	2.3
1731	-0.483431	110.216019	0.023421	2.4
1732	-0.453904	110.179937	0.003705	2.5
1733	-0.877680	110.143888	0.006569	2.4
1734	-1.056893	110.107869	0.019561	2.4
1735	-0.669750	110.071882	0.019895	2.4
1736	-0.528000	110.035927	0.006529	2.4
1737	-1.057003	110.000003	0.026081	2.4
1738	-0.980461	109.964110	0.038891	2.5
1739	-0.707772	109.928248	0.006079	2.5
1740	-0.458302	109.892417	0.016944	2.4
1741	-1.162094	109.856618	0.031066	2.3
1742	-0.857777	109.820850	0.007892	2.3
1743	-0.174681	109.785112	0.001758	2.3
1744	-0.670779	109.749406	0.014087	2.4
1745	-0.451317	109.713730	0.008032	2.4
1746	-0.135556	109.678086	0.007790	2.4
1747	-1.092533	109.642472	0.016234	2.4
1748	-0.956285	109.606890	0.006199	2.3
1749	-1.117341	109.571337	0.012751	2.3
1750	-0.929267	109.535816	0.030981	2.4
1751	-0.570643	109.500326	0.008302	2.4
1752	-0.744835	109.464866	0.007403	2.4
1753	-0.731699	109.429436	0.005776	2.4
1754	-0.686372	109.394038	0.005267	2.4
1755	-0.467666	109.358669	0.005063	2.3
1756	-0.797936	109.323331	0.022750	2.4
1757	-0.694798	109.288024	0.006107	2.3
1758	-0.754795	109.252747	0.005219	2.3
1759	-1.137276	109.217501	0.011942	2.4
1760	-1.001675	109.182284	0.013625	2.4
1761	-0.635579	109.147098	0.005996	2.4
1762	-0.052218	109.111942	0.001727	2.4
1763	-0.763718	109.076817	0.006765	2.4
1764	-0.910465	109.041721	0.010974	2.4
1765	-0.606033	109.006656	0.004715	2.4
1766	-0.816282	108.971620	0.007164	2.5
1767	-0.825485	108.936615	0.005728	2.4
1768	-0.475019	108.901640	0.005711	2.4
1769	-0.708576	108.866694	0.022546	2.3
1770	-0.604192	108.831779	0.006163	2.3
1771	-0.429670	108.796893	0.003581	2.3
1772	-1.114167	108.762037	0.006712	2.3
1773	-0.648741	108.727211	0.007714	2.3
1774	-0.717169	108.692415	0.006374	2.3
1775	-0.640567	108.657648	0.003372	2.4
1776	-1.039968	108.622911	0.014978	2.4
1777	-0.703938	108.588203	0.008887	2.4
1778	-0.743365	108.553525	0.006424	2.4
1779	-0.781403	108.518877	0.006443	2.7
1780	-0.883837	108.484258	0.006034	2.5
1781	-0.730091	108.449668	0.008893	2.4
1782	-0.469763	108.415108	0.004306	2.4
1783	-0.524834	108.380578	0.004839	2.3
1784	-0.733218	108.346076	0.008791	2.4
1785	-1.201141	108.311604	0.028547	2.4
1786	-0.613402	108.277161	0.005546	2.5
1787	-0.664564	108.242747	0.009150	2.4
1788	-0.747195	108.208363	0.008039	2.6
1789	-1.050001	108.174007	0.009222	2.9
1790	-0.876865	108.139681	0.006801	2.6
1791	-1.086696	108.105383	0.028095	2.6
1792	-0.550477	108.071115	0.012101	2.7
1793	-0.875169	108.036875	0.008449	2.9
1794	-0.175697	108.002665	0.004416	2.7
1795	-0.959392	107.968483	0.007217	2.4
1796	-0.515537	107.934330	0.004878	2.3
1797	-0.560871	107.900206	0.009877	2.3
1798	-1.062553	107.866111	0.017919	2.4
1799	-1.091200	107.832044	0.024972	2.4
1800	-0.539804	107.798007	0.003149	2.4
1801	-0.995397	107.763997	0.012086	2.4
1802	-1.078574	107.730017	0.012653	2.3
1803	-1.166499	107.696065	0.040644	2.4
1804	-0.877486	107.662141	0.008534	2.4
1805	-0.417257	107.628246	0.003480	2.3
1806	-1.088388	107.594379	0.014921	2.4
1807	-0.989805	107.560541	0.006520	2.4
1808	-0.897128	107.526731	0.006155	2.4
1809	-0.329604	107.492949	0.009653	2.4
1810	-1.132995	107.459196	0.029569	2.4
1811	-1.122346	107.425471	0.022542	2.3
1812	-0.629527	107.391774	0.006932	2.3
1813	-0.772403	107.358106	0.007676	2.4
1814	-0.700684	107.324465	0.006883	2.5
1815	-0.636530	107.290853	0.004234	2.4
1816	-0.591432	107.257268	0.005630	2.4
1817	-0.702617	107.223712	0.005735	2.3
1818	-0.696736	107.190184	0.006102	2.4
1819	-0.723861	107.156683	0.009737	2.4
1820	-0.654241	107.123211	0.005805	2.6
1821	-1.066773	107.089766	0.017451	2.5
1822	-1.146867	107.056349	0.026066	2.5
1823	-0.535809	107.022960	0.007012	2.4
1824	-0.870660	106.989599	0.029764	2.4
1825	-0.638389	106.956265	0.006500	2.3
1826	-0.439803	106.922960	0.005090	2.3
1827	-1.005509	106.889681	0.013036	2.4
1828	-1.041607	106.856431	0.006342	2.4
1829	-0.755454	106.823208	0.006259	2.4
1830	-0.371724	106.790012	0.003869	2.3
1831	-0.322649	106.756844	0.002847	2.3
1832	-0.530666	106.723703	0.006216	2.3
1833	-0.809937	106.690590	0.006918	2.4
1834	-0.718759	106.657505	0.007646	2.3
1835	-0.912775	106.624446	0.024346	2.3
1836	-1.064092	106.591415	0.006721	2.3
1837	-0.508376	106.558411	0.003143	2.3
1838	-0.418263	106.525435	0.004965	2.4
1839	-0.596601	106.492485	0.007491	2.4
1840	-1.038937	106.459563	0.009112	2.3
1841	-0.701900	106.426668	0.010125	2.4
1842	-0.445809	106.393800	0.004296	2.4
1843	-1.002354	106.360959	0.013886	2.4
1844	-0.781373	106.328145	0.006291	2.4
1845	-0.606064	106.295358	0.003742	2.3
1846	-1.027790	106.262598	0.015927	2.3
1847	-0.547300	106.229865	0.004276	2.3
1848	-1.125765	106.197158	0.049620	2.4
1849	-0.698386	106.164479	0.007172	2.4
1850	-0.664685	106.131826	0.008119	2.4
1851	-0.876261	106.099201	0.022406	2.3
1852	-0.616477	106.066602	0.008565	2.3
1853	-1.071497	106.034029	0.032529	2.4
