1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
633	-1.137895	190.801755	0.034655	1.1
634	-0.625215	190.645956	0.013351	1.1
635	-0.748749	190.490495	0.017479	1.1
636	-0.749370	190.335373	0.023961	1.1
637	-0.347204	190.180587	0.009831	1.1
638	-1.233697	190.026136	0.024783	1.1
639	-0.570740	189.872019	0.013685	1.1
640	-0.979887	189.718235	0.018887	1.1
641	-1.166494	189.564782	0.057181	1.1
642	-0.711539	189.411661	0.015017	1.1
643	-0.460838	189.258868	0.003239	1.1
644	-0.585851	189.106404	0.013185	1.2
645	-0.276082	188.954267	0.007595	1.2
646	-0.753991	188.802456	0.023763	1.2
647	-0.964508	188.650969	0.039619	1.2
648	-0.276076	188.499807	0.004404	1.1
649	-1.279273	188.348967	0.045663	1.1
650	-0.684938	188.198448	0.023864	1.2
651	-1.041615	188.048250	0.038203	1.1
652	-1.311949	187.898371	0.051215	1.2
653	-1.137278	187.748810	0.059127	1.1
654	-0.952255	187.599566	0.015269	1.1
655	-1.326145	187.450638	0.070034	1.2
656	-0.836685	187.302025	0.007954	1.2
657	-0.993866	187.153725	0.087927	1.1
658	-0.765308	187.005739	0.078035	1.2
659	-0.635515	186.858064	0.008962	1.1
660	-0.400520	186.710699	0.042417	1.2
661	-1.059916	186.563645	0.030477	1.1
662	-0.870883	186.416898	0.024586	1.2
663	-0.606221	186.270459	0.028915	1.2
664	-0.938992	186.124326	0.046305	1.2
665	-0.659132	185.978499	0.019228	1.2
666	-1.167927	185.832976	0.065456	1.1
667	-0.691465	185.687756	0.017182	1.1
668	-0.787680	185.542838	0.039110	1.2
669	-0.596590	185.398222	0.014837	1.2
670	-0.396621	185.253906	0.017287	1.1
671	-0.843201	185.109889	0.005890	1.1
672	-0.737704	184.966170	0.021889	1.2
673	-0.647726	184.822748	0.018254	1.2
674	-0.655330	184.679623	0.014606	1.2
675	-0.834869	184.536792	0.009666	1.1
676	-0.821387	184.394256	0.023073	1.2
677	-0.768214	184.252013	0.023248	1.3
678	-1.310846	184.110062	0.035793	1.2
679	-1.211730	183.968403	0.072298	1.2
680	-0.643727	183.827034	0.014609	1.2
681	-0.465212	183.685954	0.005424	1.2
682	-0.939166	183.545163	0.009228	1.2
683	-0.641423	183.404658	0.005286	1.2
684	-0.559762	183.264441	0.028420	1.2
685	-0.516428	183.124509	0.024501	1.2
686	-1.038761	182.984861	0.011107	1.2
687	-0.976129	182.845497	0.058610	1.5
688	-0.851502	182.706416	0.024518	1.2
689	-0.659248	182.567616	0.049420	1.2
690	-0.714475	182.429098	0.028551	1.2
691	-0.909725	182.290859	0.041162	1.2
692	-0.835957	182.152899	0.041324	1.3
693	-0.986454	182.015217	0.040243	1.7
694	-0.609649	181.877813	0.022991	1.2
695	-0.848646	181.740684	0.019043	1.2
696	-0.902637	181.603832	0.008550	1.2
697	-0.935899	181.467253	0.016273	1.2
698	-0.994386	181.330948	0.020809	1.2
699	-0.897583	181.194916	0.047385	1.5
700	-0.712253	181.059155	0.019735	2.4
701	-1.249534	180.923666	0.020772	1.2
702	-0.477333	180.788446	0.013197	1.1
703	-0.938486	180.653496	0.068059	1.2
704	-0.604270	180.518814	0.014188	1.2
705	-0.927374	180.384399	0.046779	1.1
706	-1.283489	180.250251	0.028624	1.2
707	-0.858285	180.116369	0.006730	1.1
708	-0.924693	179.982752	0.009427	1.1
709	-0.797944	179.849398	0.009771	1.2
710	-0.855107	179.716308	0.007376	1.2
711	-0.877300	179.583480	0.007718	1.1
712	-0.544882	179.450913	0.014349	1.1
713	-0.979239	179.318607	0.018416	1.1
714	-0.925408	179.186561	0.005137	1.2
715	-0.798164	179.054774	0.024533	1.2
716	-1.108024	178.923245	0.093325	1.2
717	-0.930866	178.791973	0.013156	1.1
718	-0.909967	178.660958	0.006200	1.1
719	-1.016491	178.530199	0.020417	1.2
720	-0.538557	178.399694	0.011708	1.1
721	-0.857815	178.269444	0.020882	1.1
722	-0.738471	178.139447	0.038799	1.2
723	-0.796511	178.009702	0.015786	1.2
724	-0.518735	177.880209	0.019878	1.2
725	-0.613033	177.750967	0.037727	1.1
726	-1.443171	177.621975	0.064770	1.2
727	-1.297206	177.493232	0.030330	1.2
728	-0.768302	177.364738	0.014232	1.2
729	-0.981008	177.236492	0.014630	1.2
730	-0.460798	177.108492	0.006076	1.1
731	-0.661514	176.980739	0.035713	1.2
732	-0.677618	176.853231	0.041146	1.2
733	-0.708730	176.725968	0.012559	1.2
734	-1.101705	176.598949	0.040445	1.2
735	-0.446605	176.472173	0.018932	1.3
736	-0.850247	176.345639	0.069208	1.1
737	-1.012173	176.219348	0.016207	1.2
738	-1.325989	176.093296	0.044608	1.1
739	-1.196706	175.967486	0.048792	1.2
740	-0.547805	175.841914	0.013494	1.2
741	-0.461129	175.716581	0.015760	1.1
742	-0.585747	175.591486	0.027552	1.2
743	-0.813992	175.466629	0.040560	1.2
744	-1.269789	175.342008	0.077887	1.2
745	-0.858624	175.217622	0.013843	1.2
746	-0.938622	175.093472	0.011694	1.2
747	-0.598849	174.969556	0.022648	1.2
748	-0.391957	174.845873	0.007537	1.2
749	-1.073471	174.722423	0.022560	1.2
750	-0.775185	174.599206	0.027211	1.2
751	-1.169178	174.476220	0.036134	1.2
752	-0.877888	174.353464	0.019856	1.1
753	-0.828243	174.230939	0.056883	1.2
754	-0.636452	174.108643	0.007073	1.2
755	-0.610170	173.986576	0.027819	1.1
756	-0.235525	173.864737	0.012511	1.2
757	-1.187161	173.743124	0.031531	1.2
758	-1.137773	173.621739	0.029850	3.4
759	-0.466865	173.500579	0.016585	1.1
760	-1.297894	173.379645	0.150731	1.1
761	-1.018450	173.258935	0.040096	1.1
762	-0.576220	173.138449	0.018985	1.1
763	-0.822322	173.018186	0.022821	1.1
764	-1.004812	172.898146	0.028305	1.1
765	-1.037138	172.778327	0.017004	1.1
766	-0.735860	172.658730	0.027316	1.1
767	-0.853991	172.539353	0.072618	1.1
768	-0.860327	172.420196	0.018267	1.2
769	-0.514729	172.301258	0.015588	1.1
770	-1.204963	172.182539	0.027146	1.2
771	-0.689850	172.064037	0.036262	1.1
772	-1.298541	171.945753	0.051080	1.1
773	-0.411264	171.827686	0.017354	1.1
774	-0.726803	171.709834	0.024511	1.1
775	-0.811203	171.592198	0.010355	1.1
776	-1.132106	171.474776	0.045124	1.1
777	-1.176217	171.357568	0.026293	1.1
778	-0.765387	171.240574	0.011293	1.1
779	-1.046339	171.123793	0.049851	1.1
780	-0.746324	171.007223	0.014870	1.1
781	-0.871581	170.890865	0.029080	1.1
782	-0.837164	170.774718	0.024213	1.1
783	-1.002329	170.658782	0.029173	1.1
784	-0.955834	170.543055	0.026666	1.2
785	-1.232828	170.427537	0.053864	1.1
786	-0.977404	170.312227	0.011686	1.1
787	-0.796759	170.197125	0.020015	1.1
788	-1.357749	170.082231	0.021435	1.1
789	-0.833474	169.967543	0.064105	1.1
790	-0.726513	169.853061	0.021142	1.1
791	-1.250529	169.738784	0.038768	1.1
792	-0.606278	169.624713	0.021165	1.1
793	-0.652713	169.510845	0.026055	1.1
794	-1.130678	169.397181	0.070953	1.1
795	-1.134225	169.283720	0.016502	1.1
796	-0.907631	169.170462	0.010050	1.1
797	-0.917959	169.057405	0.050908	1.1
798	-0.834046	168.944549	0.013161	1.1
799	-0.863565	168.831895	0.019996	1.2
800	-0.732211	168.719440	0.016670	1.2
801	-1.054061	168.607185	0.023491	1.2
802	-1.051942	168.495129	0.026517	1.1
803	-0.820802	168.383271	0.027494	1.1
804	-1.010749	168.271611	0.071760	1.1
805	-0.847721	168.160148	0.008394	1.1
806	-0.574677	168.048882	0.024748	1.1
807	-0.576868	167.937812	0.008468	1.1
808	-0.663308	167.826938	0.068628	1.1
809	-0.497591	167.716258	0.020790	1.1
810	-1.023666	167.605773	0.016441	1.1
811	-1.018489	167.495482	0.026897	1.1
812	-0.581201	167.385384	0.012475	1.1
813	-0.968040	167.275479	0.025646	1.1
814	-0.803635	167.165766	0.011115	1.1
815	-1.071227	167.056245	0.060583	1.1
816	-1.085392	166.946915	0.046913	1.1
817	-1.156626	166.837776	0.056777	1.1
818	-1.126164	166.728826	0.078397	1.1
819	-0.739349	166.620067	0.038790	1.1
820	-0.568340	166.511496	0.010002	1.1
821	-0.726584	166.403113	0.021696	1.1
822	-0.759797	166.294919	0.015100	1.1
823	-0.712474	166.186912	0.016251	1.1
824	-0.943644	166.079091	0.011454	1.1
825	-0.731673	165.971458	0.027321	2.8
826	-0.596759	165.864009	0.026109	1.1
827	-0.732470	165.756747	0.014217	1.1
828	-1.301213	165.649669	0.033652	1.1
829	-0.863060	165.542775	0.008950	1.1
830	-0.853297	165.436065	0.010015	1.1
831	-1.260238	165.329538	0.022588	1.1
832	-1.224586	165.223194	0.055892	1.1
833	-0.998032	165.117032	0.036723	1.1
834	-1.167899	165.011052	0.016102	1.1
835	-1.192482	164.905253	0.074344	1.1
836	-0.729609	164.799635	0.060355	1.1
837	-1.015445	164.694197	0.042849	1.1
838	-0.871290	164.588939	0.007469	1.1
839	-0.918916	164.483859	0.025650	1.1
840	-0.909672	164.378959	0.031952	1.1
841	-0.917090	164.274237	0.056881	1.1
842	-1.234876	164.169692	0.053835	1.1
843	-1.117811	164.065325	0.070430	1.1
844	-0.936951	163.961135	0.009066	1.1
845	-0.818211	163.857120	0.033732	1.1
846	-1.007615	163.753282	0.061789	1.1
847	-0.614933	163.649619	0.007465	1.1
848	-0.909058	163.546130	0.050131	2.0
849	-0.527328	163.442816	0.019756	1.2
850	-0.973506	163.339676	0.009485	1.1
851	-0.458253	163.236709	0.003772	1.2
852	-0.690694	163.133915	0.044410	1.2
853	-0.006210	163.031294	0.000855	1.4
854	-0.589823	162.928844	0.004144	1.2
855	-0.843089	162.826566	0.010246	1.2
856	-1.083863	162.724459	0.004850	1.1
857	-0.570101	162.622523	0.012982	1.1
858	-0.842424	162.520757	0.033291	1.4
859	-0.741992	162.419160	0.008129	1.2
860	-0.563346	162.317733	0.025429	1.1
861	-1.148525	162.216474	0.071525	1.1
862	-1.118961	162.115383	0.015691	1.1
863	-1.028289	162.014461	0.040593	1.1
864	-0.756539	161.913705	0.032216	1.1
865	-0.582577	161.813117	0.019320	1.1
866	-1.037317	161.712695	0.050441	1.1
867	-0.730655	161.612439	0.034718	1.1
868	-0.828626	161.512349	0.033300	1.1
869	-1.097739	161.412424	0.044318	1.1
870	-1.402405	161.312663	0.074054	1.1
871	-0.969628	161.213067	0.015384	1.1
872	-0.750965	161.113635	0.052721	1.1
873	-0.965655	161.014366	0.010271	1.1
874	-1.035236	160.915260	0.027639	1.1
875	-1.218666	160.816316	0.076232	1.1
876	-0.605678	160.717535	0.052463	1.1
877	-0.705078	160.618915	0.017378	1.1
878	-0.693263	160.520456	0.035380	1.1
879	-1.239010	160.422158	0.016460	1.1
880	-0.673680	160.324021	0.027154	1.3
881	-1.189173	160.226043	0.060559	1.1
882	-1.126428	160.128225	0.026566	1.1
883	-0.592560	160.030566	0.015412	1.1
884	-1.254596	159.933066	0.068420	1.1
885	-0.526237	159.835723	0.029703	1.1
886	-0.743768	159.738539	0.051693	1.1
887	-1.198221	159.641512	0.043778	1.1
888	-1.051031	159.544642	0.028725	1.1
889	-0.713526	159.447929	0.012275	1.1
890	-0.649277	159.351372	0.027032	1.1
891	-1.227710	159.254971	0.016263	1.1
892	-0.650881	159.158725	0.014361	1.1
893	-0.831614	159.062634	0.048733	1.1
894	-0.744350	158.966697	0.026037	1.1
895	-0.940066	158.870915	0.034374	1.1
896	-1.140041	158.775286	0.039577	1.1
897	-1.186736	158.679811	0.041128	1.1
898	-0.482863	158.584489	0.007675	1.1
899	-0.862858	158.489319	0.027095	1.1
900	-1.180514	158.394302	0.062269	1.1
901	-1.140740	158.299436	0.043461	1.1
902	-0.795217	158.204721	0.014413	1.1
903	-1.181959	158.110158	0.025578	1.1
904	-0.836714	158.015745	0.026364	1.2
905	-0.790590	157.921482	0.034661	1.1
906	-0.762502	157.827369	0.018808	1.1
907	-0.703367	157.733406	0.009853	1.1
908	-0.447945	157.639591	0.017607	1.1
909	-1.223670	157.545925	0.036629	1.1
910	-0.827054	157.452408	0.012381	1.1
911	-1.068131	157.359038	0.047859	1.1
912	-0.900204	157.265816	0.086133	1.1
913	-0.295462	157.172741	0.005634	1.1
914	-0.829128	157.079813	0.072105	1.1
915	-0.841340	156.987031	0.007742	1.1
916	-0.674971	156.894395	0.008145	1.1
917	-0.743205	156.801904	0.041534	1.1
918	-0.840987	156.709559	0.027569	1.1
919	-1.280738	156.617359	0.035226	1.1
920	-0.712591	156.525304	0.011725	1.1
921	-0.612885	156.433392	0.010774	1.1
922	-0.308276	156.341624	0.007435	1.1
923	-1.142149	156.250000	0.077088	1.1
924	-1.087122	156.158519	0.085643	1.1
925	-0.950974	156.067180	0.055508	1.1
926	-1.018690	155.975984	0.016532	1.1
927	-1.015799	155.884930	0.014203	1.1
928	-1.002394	155.794017	0.031055	1.1
929	-0.594411	155.703246	0.004163	1.1
930	-0.602228	155.612615	0.044470	1.1
931	-0.989843	155.522125	0.024558	1.1
932	-1.178864	155.431775	0.036535	1.1
933	-0.729378	155.341565	0.013599	1.1
934	-0.558961	155.251495	0.007889	1.1
935	-0.893089	155.161563	0.053678	1.1
936	-0.356349	155.071771	0.009403	1.1
937	-0.815211	154.982117	0.012273	1.1
938	-1.013343	154.892601	0.024369	1.1
939	-0.844151	154.803222	0.011640	1.1
940	-0.839120	154.713981	0.022647	1.1
941	-0.172857	154.624878	0.002156	1.1
942	-0.343390	154.535910	0.003837	1.1
943	-0.616216	154.447080	0.016122	1.1
944	-0.750600	154.358385	0.026610	1.1
945	-1.259687	154.269826	0.065783	1.1
946	-0.413288	154.181402	0.013910	1.1
947	-1.333252	154.093114	0.079746	1.1
948	-0.926681	154.004960	0.026810	1.1
949	-0.399117	153.916940	0.014182	1.1
950	-1.041303	153.829054	0.031280	1.1
951	-1.001693	153.741303	0.067752	1.1
952	-0.733981	153.653684	0.065828	1.1
953	-0.910199	153.566198	0.016449	1.1
954	-0.667160	153.478846	0.019302	1.1
955	-0.947357	153.391625	0.016584	1.1
956	-1.073660	153.304537	0.035293	1.1
957	-0.808720	153.217580	0.040915	1.1
958	-0.918271	153.130755	0.013799	1.1
959	-0.889847	153.044061	0.013415	1.1
960	-0.840508	152.957498	0.025489	1.1
961	-0.623154	152.871065	0.012862	1.1
962	-0.131654	152.784762	0.004446	1.1
963	-0.865771	152.698589	0.043045	1.1
964	-1.185563	152.612545	0.016941	1.1
965	-1.130626	152.526631	0.034443	1.1
966	-1.174471	152.440845	0.040854	1.1
967	-0.854005	152.355188	0.022149	1.1
968	-0.601698	152.269660	0.027705	1.1
969	-0.813596	152.184259	0.038554	1.1
970	-0.607681	152.098986	0.013245	1.1
971	-0.583072	152.013840	0.020112	1.1
972	-1.113694	151.928821	0.026039	1.2
973	-1.259083	151.843928	0.035760	1.1
974	-1.382470	151.759163	0.027830	1.1
975	-0.781893	151.674523	0.009575	1.1
976	-0.737090	151.590009	0.024994	1.1
977	-1.334403	151.505620	0.044515	1.1
978	-0.760239	151.421357	0.012200	1.1
979	-0.469251	151.337218	0.011337	1.1
980	-0.680968	151.253204	0.018766	1.1
981	-1.126641	151.169314	0.072792	1.1
982	-1.208191	151.085549	0.017668	1.1
983	-1.468162	151.001907	0.027971	1.1
984	-1.014846	150.918388	0.047812	1.1
985	-0.943673	150.834992	0.055577	1.1
986	-0.920009	150.751719	0.064360	1.2
987	-1.077641	150.668569	0.023214	1.1
988	-0.682950	150.585541	0.006369	1.1
989	-0.754233	150.502634	0.015799	1.1
990	-0.939964	150.419849	0.024782	1.1
991	-1.438228	150.337186	0.078369	1.1
992	-0.750558	150.254644	0.048638	1.1
993	-0.927293	150.172222	0.007536	1.1
994	-0.410292	150.089921	0.003700	1.1
995	-0.773851	150.007740	0.037744	1.1
996	-1.085745	149.925679	0.103908	1.1
997	-0.901019	149.843737	0.036777	1.1
998	-0.899501	149.761915	0.015081	1.1
999	-0.817668	149.680212	0.010815	1.1
1000	-0.490418	149.598627	0.019066	1.1
1001	-0.767050	149.517161	0.024559	1.1
1002	-0.971026	149.435814	0.045490	1.1
1003	-0.989637	149.354584	0.055160	1.2
1004	-0.435252	149.273472	0.011401	1.1
1005	-0.792273	149.192477	0.036628	1.1
1006	-0.558179	149.111599	0.013153	1.1
1007	-1.480454	149.030838	0.043932	1.1
1008	-0.724835	148.950194	0.031338	1.1
1009	-0.430088	148.869666	0.019048	1.1
1010	-1.051395	148.789253	0.024049	1.1
1011	-0.729687	148.708957	0.026916	1.1
1012	-0.931251	148.628776	0.056734	1.1
1013	-0.837776	148.548710	0.010493	1.1
1014	-0.639066	148.468759	0.019271	1.1
1015	-0.975661	148.388923	0.017522	1.1
1016	-1.136615	148.309201	0.060946	1.1
1017	-1.213856	148.229594	0.025922	1.1
1018	-1.389426	148.150100	0.066209	1.1
1019	-1.087361	148.070719	0.030690	1.1
1020	-0.638554	147.991452	0.032805	1.1
1021	-0.953269	147.912298	0.055029	1.1
1022	-0.713616	147.833257	0.012320	1.1
1023	-0.782621	147.754329	0.012206	1.1
1024	-1.191894	147.675512	0.031050	1.7
1025	-1.181850	147.596808	0.039353	1.2
1026	-1.184871	147.518216	0.099212	1.2
1027	-0.599996	147.439735	0.011616	1.2
1028	-0.639125	147.361365	0.005299	1.2
1029	-1.126430	147.283106	0.019024	1.3
1030	-1.151213	147.204958	0.070747	1.2
1031	-0.801096	147.126920	0.013444	1.1
1032	-0.846279	147.048993	0.037561	1.1
1033	-0.851949	146.971175	0.015401	1.2
1034	-1.147479	146.893468	0.038397	1.2
1035	-1.016694	146.815869	0.074115	1.4
1036	-0.675199	146.738380	0.028937	1.2
1037	-0.797794	146.661000	0.017905	1.1
1038	-0.694276	146.583729	0.052741	1.1
1039	-0.964731	146.506566	0.093778	1.1
1040	-0.943448	146.429511	0.063137	1.1
1041	-0.984007	146.352565	0.063663	1.1
1042	-0.570009	146.275726	0.007701	1.1
1043	-0.514490	146.198994	0.004658	1.1
1044	-0.903511	146.122370	0.004442	1.1
1045	-1.192715	146.045853	0.025613	1.1
1046	-0.669424	145.969442	0.007691	1.1
1047	-1.219709	145.893139	0.041291	1.1
1048	-0.575760	145.816941	0.023588	1.1
1049	-0.410135	145.740849	0.045595	1.1
1050	-0.956492	145.664863	0.060191	1.1
1051	-0.650661	145.588983	0.012906	1.1
1052	-0.630283	145.513208	0.010049	1.1
1053	-1.007180	145.437538	0.108353	1.1
1054	-0.013701	145.361973	0.000028	1.1
1055	-0.803174	145.286513	0.031095	1.1
1056	-0.723250	145.211157	0.013052	1.2
1057	-1.130623	145.135905	0.039901	1.1
1058	-0.859149	145.060757	0.026923	1.1
1059	-0.905748	144.985712	0.032680	1.1
1060	-1.234807	144.910771	0.050281	1.1
1061	-0.834472	144.835934	0.040669	1.1
1062	-0.537706	144.761199	0.010077	1.1
1063	-1.228047	144.686567	0.019232	1.1
1064	-0.876138	144.612037	0.012379	1.1
1065	-0.993003	144.537610	0.038646	1.1
1066	-1.155379	144.463285	0.039155	1.1
1067	-1.336094	144.389062	0.053203	1.1
1068	-1.167522	144.314940	0.024996	1.1
1069	-0.997957	144.240920	0.016645	1.1
1070	-0.591319	144.167001	0.011116	1.1
1071	-0.652487	144.093182	0.005062	1.1
1072	-0.624016	144.019465	0.010977	1.1
1073	-1.261713	143.945848	0.077039	1.1
1074	-1.189538	143.872331	0.049991	1.1
1075	-0.681481	143.798914	0.027815	1.1
1076	-0.828356	143.725597	0.020365	1.1
1077	-1.015155	143.652380	0.020576	1.1
1078	-0.903309	143.579262	0.056211	1.1
1079	-1.159013	143.506243	0.016094	1.1
1080	-0.844871	143.433323	0.013881	1.1
1081	-0.842521	143.360502	0.031406	1.1
1082	-0.736150	143.287780	0.025505	1.1
1083	-0.992380	143.215155	0.026885	1.1
1084	-0.851106	143.142629	0.025510	1.1
1085	-1.154791	143.070201	0.012056	1.1
1086	-0.532961	142.997870	0.019727	1.1
1087	-0.488937	142.925637	0.016489	1.1
1088	-1.005044	142.853501	0.020182	1.2
1089	-0.853034	142.781462	0.013218	1.2
1090	-1.023349	142.709519	0.098318	1.1
1091	-1.154049	142.637674	0.047951	1.1
1092	-0.577852	142.565924	0.050969	1.1
1093	-0.628592	142.494271	0.019209	1.1
1094	-1.224106	142.422714	0.015712	1.1
1095	-1.076385	142.351252	0.073956	1.1
1096	-0.862087	142.279886	0.024116	1.1
1097	-0.492824	142.208616	0.003504	1.1
1098	-0.846169	142.137440	0.029690	1.1
1099	-0.623728	142.066360	0.014563	1.1
1100	-1.060572	141.995374	0.017010	1.2
1101	-0.809256	141.924483	0.033362	1.1
1102	-1.173942	141.853685	0.039678	1.1
1103	-0.119482	141.782983	0.006325	1.1
1104	-0.996643	141.712373	0.023196	1.1
1105	-0.652902	141.641858	0.020701	1.1
1106	-0.401051	141.571436	0.005255	1.1
1107	-0.874306	141.501108	0.025109	1.1
1108	-0.601942	141.430872	0.006568	1.1
1109	-1.271465	141.360730	0.049796	1.1
1110	-0.452712	141.290680	0.008391	1.1
1111	-1.088874	141.220722	0.018887	1.1
1112	-1.225487	141.150857	0.091966	1.1
1113	-1.141263	141.081084	0.019677	1.1
1114	-0.595172	141.011403	0.042018	1.1
1115	-0.544022	140.941813	0.040070	1.1
1116	-0.991054	140.872315	0.023531	1.5
1117	-0.752519	140.802909	0.027288	1.1
1118	-0.722657	140.733593	0.019429	1.1
1119	-0.958753	140.664369	0.024312	1.1
1120	-0.901706	140.595235	0.047754	1.1
1121	-0.815741	140.526192	0.021411	1.1
1122	-0.695484	140.457239	0.021691	1.1
1123	-0.818304	140.388376	0.009934	1.1
1124	-0.598056	140.319603	0.020077	1.1
1125	-0.693262	140.250920	0.024234	1.1
1126	-1.044767	140.182326	0.036813	1.1
1127	-0.817476	140.113822	0.011539	1.1
1128	-0.891003	140.045407	0.028517	1.1
1129	-0.797898	139.977081	0.050346	1.2
1130	-1.092003	139.908844	0.120189	1.1
1131	-1.196882	139.840696	0.059991	1.2
1132	-0.604973	139.772635	0.030074	1.1
1133	-0.817883	139.704664	0.022121	1.1
1134	-1.219955	139.636780	0.021844	1.1
1135	-0.880776	139.568984	0.043772	1.1
1136	-1.226360	139.501276	0.090566	1.1
1137	-0.765550	139.433655	0.022616	1.1
1138	-0.928141	139.366122	0.019354	1.1
1139	-0.886645	139.298676	0.039017	1.1
1140	-1.163805	139.231317	0.050075	1.1
1141	-1.300796	139.164045	0.051541	1.1
1142	-0.490004	139.096859	0.011999	1.1
1143	-0.736383	139.029760	0.019916	1.1
1144	-1.334724	138.962747	0.055432	1.1
1145	-1.048507	138.895820	0.059349	1.1
1146	-1.263612	138.828978	0.040087	1.2
1147	-1.073577	138.762223	0.052878	1.1
1148	-0.878390	138.695553	0.008367	1.1
1149	-1.088091	138.628969	0.020872	1.1
1150	-0.693076	138.562469	0.020499	1.1
1151	-0.690122	138.496055	0.015058	1.1
1152	-0.838520	138.429725	0.024029	1.1
1153	-0.782016	138.363481	0.035719	1.1
1154	-1.075669	138.297320	0.046173	1.1
1155	-0.902704	138.231244	0.012354	1.1
1156	-1.110682	138.165252	0.026311	1.1
1157	-0.615044	138.099344	0.025380	1.1
1158	-0.673022	138.033520	0.005985	1.1
1159	-0.558390	137.967779	0.009524	1.2
1160	-0.525391	137.902122	0.015417	1.1
1161	-0.835882	137.836548	0.009713	1.1
1162	-0.448806	137.771057	0.004486	1.1
1163	-0.748293	137.705649	0.014531	1.1
1164	-0.542536	137.640324	0.004405	1.1
1165	-0.434016	137.575081	0.006720	1.1
1166	-1.072090	137.509921	0.068108	1.1
1167	-0.914171	137.444842	0.026348	1.1
1168	-1.107757	137.379846	0.020423	1.2
1169	-0.523539	137.314932	0.015161	1.1
1170	-1.332071	137.250100	0.056601	1.1
1171	-0.794637	137.185349	0.004704	1.1
1172	-1.195096	137.120680	0.037804	1.1
1173	-0.768215	137.056092	0.015479	1.1
1174	-0.817319	136.991585	0.009672	1.1
1175	-0.965930	136.927158	0.041951	1.1
1176	-0.576239	136.862813	0.004539	1.1
1177	-1.275079	136.798548	0.038116	1.1
1178	-0.794727	136.734363	0.029818	1.1
1179	-0.475059	136.670259	0.006084	1.1
1180	-0.091675	136.606235	0.003039	1.1
1181	-0.624045	136.542291	0.004818	1.1
1182	-0.950220	136.478426	0.059576	1.1
1183	-1.100545	136.414641	0.026013	1.1
1184	-1.159600	136.350936	0.020977	1.1
1185	-0.948773	136.287310	0.035524	1.1
1186	-0.896664	136.223763	0.064106	1.1
1187	-1.089227	136.160295	0.081855	1.1
1188	-0.721440	136.096905	0.020532	1.1
1189	-0.399527	136.033594	0.015131	1.1
1190	-0.528860	135.970362	0.020384	1.2
1191	-1.064794	135.907208	0.014718	1.1
1192	-0.806584	135.844133	0.085111	1.1
1193	-0.965102	135.781135	0.009164	1.1
1194	-0.790289	135.718215	0.059362	1.1
1195	-0.553913	135.655373	0.009550	1.1
1196	-0.812252	135.592608	0.026435	1.1
1197	-0.733485	135.529921	0.016364	1.1
1198	-0.735134	135.467311	0.026388	1.1
1199	-1.124433	135.404778	0.053041	2.0
1200	-0.719856	135.342322	0.027378	1.2
1201	-1.137608	135.279942	0.019795	1.1
1202	-0.620149	135.217640	0.005317	1.1
1203	-1.008471	135.155413	0.044130	1.2
1204	-1.060474	135.093263	0.057389	1.1
1205	-0.469457	135.031190	0.008335	1.1
1206	-0.671036	134.969192	0.011147	1.2
1207	-0.871003	134.907270	0.008945	1.2
1208	-0.347339	134.845424	0.010589	1.7
1209	-0.736285	134.783653	0.030357	1.1
1210	-0.889541	134.721958	0.024025	1.1
1211	-0.890778	134.660338	0.033872	1.1
1212	-0.921529	134.598793	0.062810	1.1
1213	-0.801534	134.537323	0.015572	1.1
1214	-0.903886	134.475927	0.030247	1.2
1215	-0.627082	134.414607	0.015679	1.1
1216	-0.828316	134.353361	0.014430	1.2
1217	-0.851546	134.292189	0.024849	1.1
1218	-1.194288	134.231092	0.033195	1.1
1219	-0.716546	134.170068	0.011372	1.1
1220	-0.588839	134.109119	0.010653	1.1
1221	-1.171706	134.048243	0.005729	1.1
1222	-0.857780	133.987441	0.007877	1.1
1223	-0.664908	133.926713	0.016877	1.1
1224	-0.997491	133.866057	0.026027	1.1
1225	-0.903086	133.805475	0.016494	1.1
1226	-0.429849	133.744966	0.004540	1.1
1227	-1.288545	133.684530	0.015663	1.1
1228	-0.625504	133.624167	0.004037	1.1
1229	-0.535866	133.563877	0.016628	1.1
1230	-1.080977	133.503658	0.060998	1.1
1231	-1.208633	133.443513	0.036295	1.1
1232	-1.184400	133.383439	0.015148	1.1
1233	-0.703128	133.323437	0.005590	1.1
1234	-0.850645	133.263508	0.030094	1.1
1235	-0.867953	133.203650	0.019337	1.1
1236	-0.348661	133.143864	0.015558	1.1
1237	-0.000884	133.084149	0.000120	1.1
1238	-1.287123	133.024506	0.011068	1.1
1239	-0.759252	132.964934	0.009528	1.1
1240	-1.044200	132.905433	0.076181	1.1
1241	-0.778616	132.846003	0.016580	1.1
1242	-0.837612	132.786643	0.013876	1.1
1243	-0.952762	132.727355	0.079323	1.1
1244	-0.707354	132.668137	0.005704	1.1
1245	-0.841758	132.608989	0.030942	1.1
1246	-0.662343	132.549912	0.017415	1.1
1247	-0.450344	132.490904	0.005654	1.1
1248	-0.816361	132.431967	0.006730	1.1
1249	-0.970825	132.373100	0.058260	1.1
1250	-0.312723	132.314302	0.009456	1.1
1251	-0.648834	132.255574	0.007854	1.1
1252	-0.706930	132.196916	0.040688	1.1
1253	-0.710473	132.138326	0.038234	1.1
1254	-1.198942	132.079806	0.078668	1.1
1255	-0.698285	132.021355	0.010218	1.1
