1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
633	-0.767362	190.801755	0.016635	15.9
634	-0.906626	190.645956	0.009750	16.2
635	-0.749194	190.490495	0.011386	15.6
636	-0.686960	190.335373	0.006942	15.9
637	-1.021442	190.180587	0.018460	15.6
638	-0.977917	190.026136	0.015164	15.6
639	-0.830451	189.872019	0.009569	15.6
640	-0.587935	189.718235	0.007187	15.5
641	-1.060987	189.564782	0.016742	15.5
642	-0.580478	189.411661	0.005594	15.7
643	-0.571621	189.258868	0.010974	15.6
644	-0.677625	189.106404	0.007912	15.6
645	-1.144733	188.954267	0.028648	15.9
646	-0.664788	188.802456	0.006723	16.0
647	-1.073659	188.650969	0.011569	15.9
648	-0.318606	188.499807	0.005506	15.6
649	-0.834921	188.348967	0.006933	15.6
650	-0.852951	188.198448	0.013775	15.7
651	-0.551064	188.048250	0.009276	15.5
652	-1.074937	187.898371	0.010869	15.6
653	-0.942935	187.748810	0.014246	15.6
654	-0.814382	187.599566	0.010301	15.5
655	-0.691887	187.450638	0.008774	15.7
656	-0.429960	187.302025	0.007207	15.6
657	-0.989783	187.153725	0.009447	15.5
658	-0.984238	187.005739	0.010587	15.8
659	-1.118335	186.858064	0.012315	15.8
660	-0.636774	186.710699	0.011035	15.9
661	-0.934155	186.563645	0.010610	15.6
662	-0.600595	186.416898	0.007373	15.6
663	-0.605244	186.270459	0.008087	15.4
664	-0.717443	186.124326	0.007981	15.8
665	-0.708382	185.978499	0.009699	15.6
666	-0.658079	185.832976	0.010830	15.4
667	-0.804385	185.687756	0.009826	15.5
668	-0.833334	185.542838	0.008375	15.5
669	-0.441772	185.398222	0.006692	15.5
670	-0.894483	185.253906	0.014314	15.7
671	-1.137623	185.109889	0.027439	15.7
672	-0.468350	184.966170	0.008487	16.1
673	-0.525982	184.822748	0.006258	15.8
674	-1.146335	184.679623	0.016599	15.7
675	-0.435077	184.536792	0.005373	15.7
676	-0.521194	184.394256	0.005830	15.5
677	-0.827854	184.252013	0.011683	15.5
678	-0.854820	184.110062	0.009804	15.6
679	-1.085205	183.968403	0.010304	15.6
680	-0.934491	183.827034	0.009455	15.6
681	-0.706515	183.685954	0.007928	15.6
682	-0.712575	183.545163	0.008887	15.7
683	-0.709580	183.404658	0.012417	15.5
684	-1.131382	183.264441	0.010682	16.0
685	-0.412821	183.124509	0.006303	15.8
686	-0.942076	182.984861	0.009510	15.7
687	-0.382776	182.845497	0.004865	15.8
688	-0.978947	182.706416	0.008697	15.6
689	-0.715492	182.567616	0.009061	15.5
690	-1.014798	182.429098	0.017115	15.5
691	-1.037911	182.290859	0.013226	15.4
692	-1.050696	182.152899	0.014252	15.6
693	-1.071949	182.015217	0.017014	15.6
694	-0.851227	181.877813	0.011163	15.6
695	-0.841764	181.740684	0.008810	15.5
696	-1.052162	181.603832	0.010390	15.6
697	-0.569034	181.467253	0.010814	15.8
698	-0.633119	181.330948	0.007472	16.0
699	-0.870600	181.194916	0.008616	15.9
700	-0.363055	181.059155	0.007362	15.5
701	-1.073283	180.923666	0.012225	15.6
702	-0.635187	180.788446	0.011122	15.6
703	-1.136421	180.653496	0.025439	15.6
704	-0.604847	180.518814	0.008095	15.5
705	-1.079241	180.384399	0.014589	15.6
706	-0.357068	180.250251	0.007185	15.8
707	-0.593918	180.116369	0.008468	15.5
708	-1.003406	179.982752	0.011683	15.6
709	-0.785191	179.849398	0.010007	15.7
710	-0.781972	179.716308	0.011427	15.9
711	-1.129754	179.583480	0.012576	16.0
712	-0.418970	179.450913	0.005724	15.7
713	-0.510046	179.318607	0.007084	15.5
714	-0.834137	179.186561	0.010798	15.6
715	-0.685067	179.054774	0.007830	16.4
716	-0.967895	178.923245	0.014107	16.0
717	-0.429065	178.791973	0.006869	15.6
718	-1.181578	178.660958	0.019607	15.6
719	-1.172633	178.530199	0.016291	16.0
720	-0.954495	178.399694	0.010162	15.6
721	-1.028195	178.269444	0.021877	15.6
722	-0.888209	178.139447	0.009462	15.6
723	-1.023632	178.009702	0.017727	15.8
724	-0.603522	177.880209	0.007151	15.8
725	-0.497508	177.750967	0.006014	15.9
726	-0.850814	177.621975	0.009735	15.7
727	-1.012785	177.493232	0.014830	15.5
728	-0.678866	177.364738	0.009239	15.6
729	-0.470402	177.236492	0.006113	15.5
730	-0.479622	177.108492	0.006560	15.6
731	-1.065455	176.980739	0.017806	15.6
732	-0.764004	176.853231	0.008444	15.6
733	-0.443277	176.725968	0.009411	15.6
734	-0.537665	176.598949	0.004960	15.6
735	-1.000644	176.472173	0.015848	15.5
736	-0.480498	176.345639	0.005094	15.6
737	-0.946941	176.219348	0.009708	17.4
738	-1.193365	176.093296	0.029817	15.8
739	-0.527994	175.967486	0.005695	15.6
740	-0.742957	175.841914	0.008362	15.5
741	-0.974419	175.716581	0.013435	15.5
742	-0.914572	175.591486	0.010020	15.7
743	-0.585707	175.466629	0.007248	15.6
744	-0.458010	175.342008	0.005105	15.8
745	-1.148851	175.217622	0.031879	15.5
746	-0.292630	175.093472	0.002665	15.5
747	-0.922415	174.969556	0.013552	15.5
748	-0.774855	174.845873	0.007771	15.5
749	-1.150328	174.722423	0.015713	16.0
750	-0.903729	174.599206	0.009046	15.9
751	-0.667729	174.476220	0.009217	15.8
752	-1.031516	174.353464	0.011580	15.5
753	-0.528940	174.230939	0.007075	15.5
754	-0.677747	174.108643	0.008349	15.4
755	-0.788174	173.986576	0.011682	15.5
756	-0.674234	173.864737	0.008523	15.6
757	-0.851227	173.743124	0.009867	15.7
758	-0.522815	173.621739	0.007314	15.7
759	-1.086597	173.500579	0.016779	15.5
760	-1.098437	173.379645	0.012137	15.6
761	-0.697609	173.258935	0.008013	15.7
762	-0.383048	173.138449	0.004838	15.7
763	-0.740782	173.018186	0.009486	15.9
764	-0.563347	172.898146	0.006597	15.7
765	-0.545918	172.778327	0.008301	15.5
766	-0.702725	172.658730	0.009227	15.6
767	-0.756291	172.539353	0.010751	15.6
768	-0.627903	172.420196	0.010778	15.7
769	-0.560021	172.301258	0.006264	16.3
770	-0.669009	172.182539	0.009818	15.9
771	-0.969016	172.064037	0.009973	15.6
772	-0.676151	171.945753	0.007690	15.6
773	-0.649039	171.827686	0.007217	15.6
774	-1.019965	171.709834	0.013481	16.0
775	-0.056726	171.592198	0.001557	17.7
776	-1.099440	171.474776	0.019015	15.9
777	-0.852650	171.357568	0.008650	15.8
778	-0.419518	171.240574	0.005184	15.8
779	-0.881615	171.123793	0.009345	15.8
780	-0.875652	171.007223	0.011994	15.5
781	-0.852063	170.890865	0.008059	15.6
782	-0.629609	170.774718	0.008537	15.6
783	-0.902267	170.658782	0.023109	15.7
784	-0.634166	170.543055	0.015109	15.6
785	-0.803725	170.427537	0.008443	15.4
786	-0.810362	170.312227	0.008963	15.5
787	-0.761448	170.197125	0.009325	15.6
788	-0.709042	170.082231	0.009658	16.0
789	-0.805994	169.967543	0.008541	16.0
790	-0.631472	169.853061	0.012054	16.1
791	-0.851739	169.738784	0.009610	15.6
792	-0.770996	169.624713	0.010348	15.6
793	-0.742608	169.510845	0.007116	15.6
794	-0.536112	169.397181	0.006615	15.7
795	-0.194971	169.283720	0.005113	15.6
796	-0.985825	169.170462	0.010348	15.7
797	-0.834306	169.057405	0.015155	15.5
798	-1.118744	168.944549	0.012572	15.6
799	-0.258143	168.831895	0.006360	15.6
800	-0.805047	168.719440	0.009421	15.6
801	-0.849032	168.607185	0.009844	15.7
802	-0.479483	168.495129	0.005142	15.9
803	-0.694127	168.383271	0.006000	15.8
804	-0.050032	168.271611	0.002715	15.6
805	-1.111615	168.160148	0.022593	15.6
806	-0.696605	168.048882	0.011132	15.6
807	-1.119162	167.937812	0.012293	15.6
808	-0.350166	167.826938	0.005033	15.6
809	-0.680048	167.716258	0.007579	15.6
810	-0.083263	167.605773	0.002616	15.6
811	-0.764196	167.495482	0.009453	15.5
812	-0.895496	167.385384	0.012884	15.6
813	-0.627410	167.275479	0.007451	15.6
814	-0.771018	167.165766	0.008551	15.7
815	-0.473827	167.056245	0.008065	16.0
816	-0.095890	166.946915	0.004882	16.0
817	-0.880449	166.837776	0.011905	15.6
818	-0.713436	166.728826	0.010416	15.7
819	-1.192123	166.620067	0.017763	15.6
820	-0.961762	166.511496	0.008855	15.5
821	-0.200940	166.403113	0.007269	15.8
822	-0.487029	166.294919	0.005245	15.6
823	-0.284395	166.186912	0.004285	15.5
824	-0.515366	166.079091	0.006643	15.7
825	-0.793963	165.971458	0.009629	15.6
826	-0.796858	165.864009	0.008616	15.7
827	-0.885024	165.756747	0.013203	15.8
828	-0.345206	165.649669	0.005235	16.1
829	-0.282950	165.542775	0.008900	15.6
830	-0.747188	165.436065	0.008885	15.5
831	-0.490712	165.329538	0.005655	15.6
832	-0.916982	165.223194	0.008420	15.6
833	-0.829239	165.117032	0.011973	15.4
834	-0.586546	165.011052	0.009414	15.7
835	-0.785974	164.905253	0.013256	15.5
836	-0.627858	164.799635	0.007122	15.6
837	-0.425572	164.694197	0.004863	15.6
838	-0.750654	164.588939	0.012310	15.6
839	-0.639943	164.483859	0.006283	15.5
840	-0.619085	164.378959	0.008362	15.9
841	-0.346412	164.274237	0.005900	15.8
842	-0.577909	164.169692	0.006419	15.8
843	-0.808580	164.065325	0.010336	15.6
844	-0.573370	163.961135	0.008117	15.5
845	-0.696408	163.857120	0.011225	15.5
846	-0.962886	163.753282	0.010960	15.5
847	-0.544522	163.649619	0.007078	15.7
848	-0.543848	163.546130	0.005837	15.6
849	-0.389437	163.442816	0.007231	15.5
850	-0.875176	163.339676	0.015179	15.7
851	-1.073574	163.236709	0.017202	15.5
852	-0.529127	163.133915	0.006332	15.5
853	-0.850106	163.031294	0.009517	15.8
854	-1.132321	162.928844	0.022860	18.4
855	-1.123767	162.826566	0.011552	15.7
856	-0.886142	162.724459	0.007990	15.6
857	-0.707223	162.622523	0.008236	15.5
858	-1.154574	162.520757	0.013281	15.5
859	-1.018058	162.419160	0.010475	15.7
860	-0.789059	162.317733	0.007292	15.5
861	-0.541605	162.216474	0.007335	15.5
862	-1.148207	162.115383	0.016501	15.5
863	-1.161886	162.014461	0.012783	15.5
864	-0.551940	161.913705	0.009585	15.6
865	-1.041525	161.813117	0.012914	15.5
866	-0.528589	161.712695	0.005775	16.1
867	-0.962180	161.612439	0.013466	15.7
868	-0.873826	161.512349	0.010164	16.0
869	-0.989531	161.412424	0.010097	15.4
870	-0.846482	161.312663	0.010467	15.4
871	-0.670563	161.213067	0.009120	15.5
872	-0.852742	161.113635	0.015860	15.9
873	-0.711239	161.014366	0.008198	15.7
874	-0.877219	160.915260	0.011652	15.5
875	-0.608861	160.816316	0.006569	15.6
876	-0.668457	160.717535	0.014620	15.5
877	-0.839099	160.618915	0.012257	15.6
878	-0.457336	160.520456	0.005251	15.7
879	-0.736946	160.422158	0.007769	15.7
880	-0.975408	160.324021	0.019706	15.9
881	-0.902179	160.226043	0.013110	15.8
882	-0.364876	160.128225	0.003831	15.6
883	-1.047878	160.030566	0.011084	15.5
884	-1.073522	159.933066	0.015625	15.6
885	-0.901313	159.835723	0.008642	15.7
886	-0.600589	159.738539	0.007933	15.7
887	-0.960620	159.641512	0.014642	15.6
888	-0.766029	159.544642	0.008781	15.6
889	-0.872026	159.447929	0.009770	15.6
890	-1.141112	159.351372	0.011643	15.5
891	-0.857762	159.254971	0.010905	15.7
892	-0.527453	159.158725	0.009202	15.8
893	-0.088063	159.062634	0.002244	15.8
894	-0.613198	158.966697	0.006270	15.8
895	-0.745948	158.870915	0.010457	15.5
896	-0.664580	158.775286	0.007467	15.4
897	-0.909147	158.679811	0.010212	15.5
898	-0.385880	158.584489	0.010593	15.9
899	-0.599446	158.489319	0.006537	15.6
900	-0.329669	158.394302	0.004510	15.5
901	-1.131356	158.299436	0.013994	15.6
902	-1.071686	158.204721	0.010480	15.6
903	-1.018010	158.110158	0.013392	15.5
904	-0.974695	158.015745	0.014407	15.6
905	-0.921404	157.921482	0.009960	15.6
906	-0.895469	157.827369	0.009042	15.8
907	-0.728960	157.733406	0.008160	15.7
908	-0.110463	157.639591	0.002023	15.7
909	-0.808746	157.545925	0.009329	15.6
910	-0.872357	157.452408	0.013027	15.7
911	-0.776900	157.359038	0.010199	15.5
912	-0.454009	157.265816	0.005910	15.6
913	-0.743302	157.172741	0.008441	15.6
914	-0.522912	157.079813	0.004698	15.7
915	-1.111259	156.987031	0.014140	15.6
916	-0.557164	156.894395	0.006886	15.6
917	-0.544598	156.801904	0.004853	15.6
918	-0.781220	156.709559	0.011149	15.8
919	-0.208105	156.617359	0.004816	15.9
920	-0.936380	156.525304	0.012517	16.0
921	-0.673798	156.433392	0.009067	15.6
922	-0.580219	156.341624	0.008181	15.5
923	-0.935317	156.250000	0.010444	15.7
924	-0.645589	156.158519	0.007781	15.7
925	-1.075836	156.067180	0.012535	15.6
926	-0.554772	155.975984	0.007771	15.7
927	-0.373730	155.884930	0.009015	15.6
928	-1.092538	155.794017	0.009987	15.4
929	-0.789504	155.703246	0.008507	15.6
930	-0.462107	155.612615	0.006979	15.5
931	-0.599228	155.522125	0.007769	15.8
932	-0.486080	155.431775	0.009372	15.8
933	-0.946530	155.341565	0.011079	15.8
934	-0.828969	155.251495	0.009711	15.6
935	-0.640783	155.161563	0.009135	15.6
936	-0.716940	155.071771	0.013547	15.7
937	-0.736188	154.982117	0.009330	15.5
938	-0.622850	154.892601	0.008459	15.5
939	-0.659505	154.803222	0.009003	15.5
940	-0.650523	154.713981	0.006688	15.8
941	-1.024652	154.624878	0.021695	15.6
942	-1.153633	154.535910	0.018157	15.7
943	-1.091023	154.447080	0.009351	15.6
944	-1.157678	154.358385	0.013570	15.4
945	-0.779538	154.269826	0.016118	15.9
946	-0.765818	154.181402	0.009043	15.7
947	-0.200054	154.093114	0.005423	15.5
948	-0.862148	154.004960	0.009532	15.6
949	-0.464876	153.916940	0.005840	15.7
950	-0.580596	153.829054	0.009124	15.5
951	-0.000010	153.741303	0.000001	15.5
952	-0.610509	153.653684	0.006878	15.7
953	-0.933684	153.566198	0.012446	15.7
954	-0.277145	153.478846	0.005723	15.6
955	-0.509948	153.391625	0.008275	15.7
956	-1.114184	153.304537	0.014522	15.6
957	-0.929637	153.217580	0.011332	15.8
958	-0.588049	153.130755	0.011694	15.9
959	-0.451767	153.044061	0.006883	15.8
960	-0.545694	152.957498	0.006029	15.6
961	-0.822072	152.871065	0.010022	15.6
962	-0.779618	152.784762	0.010708	15.5
963	-1.127967	152.698589	0.013873	15.5
964	-0.649288	152.612545	0.006040	15.5
965	-0.763078	152.526631	0.011673	15.5
966	-0.577808	152.440845	0.007074	15.5
967	-1.106930	152.355188	0.017495	15.6
968	-0.591583	152.269660	0.005878	15.6
969	-0.697531	152.184259	0.007731	15.6
970	-0.880569	152.098986	0.011014	15.6
971	-0.888973	152.013840	0.010635	16.3
972	-1.019154	151.928821	0.012232	15.9
973	-0.858062	151.843928	0.008196	15.6
974	-0.981505	151.759163	0.009330	15.9
975	-1.069763	151.674523	0.019176	15.7
976	-1.068658	151.590009	0.010887	15.6
977	-0.359197	151.505620	0.005171	15.7
978	-1.059763	151.421357	0.020379	15.5
979	-0.381749	151.337218	0.007219	15.5
980	-1.216713	151.253204	0.025861	15.6
981	-0.185607	151.169314	0.005761	15.7
982	-0.629232	151.085549	0.006394	15.6
983	-0.880006	151.001907	0.010390	15.8
984	-0.505188	150.918388	0.005389	15.8
985	-0.400230	150.834992	0.006720	15.8
986	-0.126253	150.751719	0.007169	15.5
987	-0.381381	150.668569	0.004220	15.7
988	-0.366658	150.585541	0.005147	15.5
989	-0.723813	150.502634	0.009922	15.6
990	-0.409536	150.419849	0.004956	15.6
991	-0.930866	150.337186	0.010130	15.4
992	-0.719777	150.254644	0.006027	15.4
993	-1.156858	150.172222	0.020730	15.7
994	-0.439201	150.089921	0.007148	15.6
995	-1.029168	150.007740	0.009758	15.6
996	-0.576337	149.925679	0.008768	15.7
997	-1.171136	149.843737	0.015493	16.2
998	-0.898272	149.761915	0.010206	15.7
999	-0.528166	149.680212	0.008683	15.6
1000	-0.497840	149.598627	0.006303	15.6
1001	-0.636161	149.517161	0.013220	15.6
1002	-0.338359	149.435814	0.006264	15.6
1003	-1.203511	149.354584	0.018364	15.6
1004	-0.919644	149.273472	0.009908	15.6
1005	-1.120334	149.192477	0.009806	15.6
1006	-0.913036	149.111599	0.011748	15.6
1007	-0.775916	149.030838	0.008328	15.6
1008	-0.858275	148.950194	0.010165	15.5
1009	-0.964184	148.869666	0.009335	16.2
1010	-1.060692	148.789253	0.020504	16.0
1011	-0.410645	148.708957	0.004787	15.8
1012	-0.890135	148.628776	0.008036	15.5
1013	-0.776016	148.548710	0.009804	15.7
1014	-0.505564	148.468759	0.005470	15.7
1015	-0.674344	148.388923	0.008392	15.4
1016	-0.301162	148.309201	0.008725	15.5
1017	-0.591197	148.229594	0.008133	15.6
1018	-1.048788	148.150100	0.011949	15.6
1019	-0.530065	148.070719	0.005942	15.7
1020	-0.657635	147.991452	0.006798	17.4
1021	-0.534282	147.912298	0.006574	15.7
1022	-1.095614	147.833257	0.014509	16.0
1023	-0.758058	147.754329	0.009600	15.9
1024	-0.941523	147.675512	0.009681	15.9
1025	-0.836355	147.596808	0.011336	15.5
1026	-0.599197	147.518216	0.009271	15.4
1027	-0.960990	147.439735	0.012638	15.5
1028	-1.059488	147.361365	0.015243	15.5
1029	-0.897019	147.283106	0.009738	15.5
1030	-0.935904	147.204958	0.013010	15.7
1031	-0.463227	147.126920	0.006435	15.6
1032	-0.923407	147.048993	0.018789	16.0
1033	-0.869202	146.971175	0.008759	16.4
1034	-0.466858	146.893468	0.005893	16.8
1035	-0.676877	146.815869	0.005667	16.1
1036	-0.627712	146.738380	0.006629	15.7
1037	-1.115042	146.661000	0.016282	16.1
1038	-1.002273	146.583729	0.010529	15.7
1039	-0.498216	146.506566	0.006554	15.5
1040	-0.780929	146.429511	0.007924	15.6
1041	-0.528473	146.352565	0.006774	15.6
1042	-0.481667	146.275726	0.003779	15.6
1043	-0.515013	146.198994	0.006690	15.6
1044	-0.349941	146.122370	0.007195	15.6
1045	-0.673631	146.045853	0.009432	15.6
1046	-0.900744	145.969442	0.016363	15.6
1047	-1.112771	145.893139	0.012615	15.5
1048	-0.923105	145.816941	0.007503	15.9
1049	-0.929251	145.740849	0.009090	16.1
1050	-0.765393	145.664863	0.008787	15.9
1051	-0.090631	145.588983	0.003557	15.7
1052	-0.486796	145.513208	0.007496	15.4
1053	-1.112416	145.437538	0.011068	15.7
1054	-1.069324	145.361973	0.012707	15.8
1055	-0.919654	145.286513	0.008813	15.5
1056	-1.164856	145.211157	0.016336	15.5
1057	-0.652285	145.135905	0.008569	15.6
1058	-0.587581	145.060757	0.005409	15.5
1059	-1.077082	144.985712	0.011661	15.6
1060	-0.592333	144.910771	0.007096	15.6
1061	-0.874582	144.835934	0.010528	16.2
1062	-1.085659	144.761199	0.010196	15.9
1063	-0.738461	144.686567	0.009161	16.0
1064	-0.881394	144.612037	0.014431	15.6
1065	-0.804661	144.537610	0.016259	15.6
1066	-1.198302	144.463285	0.014508	15.6
1067	-0.528923	144.389062	0.006944	15.7
1068	-1.089000	144.314940	0.012025	15.6
1069	-0.583127	144.240920	0.010161	15.6
1070	-0.712502	144.167001	0.007567	15.6
1071	-1.087667	144.093182	0.012031	15.4
1072	-0.396828	144.019465	0.004717	15.5
1073	-0.639744	143.945848	0.006968	15.6
1074	-0.188999	143.872331	0.005402	15.7
1075	-0.176988	143.798914	0.005223	15.8
1076	-0.618617	143.725597	0.008741	16.0
1077	-0.877044	143.652380	0.016548	15.6
1078	-0.944854	143.579262	0.010478	15.6
1079	-0.569790	143.506243	0.006801	15.7
1080	-0.830714	143.433323	0.009589	15.6
1081	-1.069920	143.360502	0.010765	15.6
1082	-1.036921	143.287780	0.015489	15.7
1083	-1.065005	143.215155	0.014300	15.5
1084	-0.785359	143.142629	0.009888	15.5
1085	-0.742370	143.070201	0.008461	15.6
1086	-0.536012	142.997870	0.004317	15.6
1087	-0.493281	142.925637	0.012599	16.1
1088	-0.763981	142.853501	0.008218	16.1
1089	-0.370937	142.781462	0.004973	16.1
1090	-0.521244	142.709519	0.011320	15.5
1091	-1.060574	142.637674	0.011680	15.5
1092	-0.854893	142.565924	0.007718	15.5
1093	-1.214036	142.494271	0.022926	15.6
1094	-0.678405	142.422714	0.007516	15.6
1095	-0.647717	142.351252	0.007859	15.7
1096	-0.083924	142.279886	0.003323	15.5
1097	-1.101521	142.208616	0.011701	15.6
1098	-0.732366	142.137440	0.010660	15.6
1099	-0.852272	142.066360	0.007185	15.6
1100	-0.767365	141.995374	0.007635	15.7
1101	-0.728942	141.924483	0.007819	16.0
1102	-0.727549	141.853685	0.008625	15.8
1103	-0.600841	141.782983	0.007392	15.5
1104	-0.788325	141.712373	0.010631	15.6
1105	-0.620333	141.641858	0.006878	15.8
1106	-0.588973	141.571436	0.006773	15.9
1107	-0.734105	141.501108	0.009652	15.7
1108	-1.105799	141.430872	0.012905	15.7
1109	-0.243450	141.360730	0.007458	15.5
1110	-0.463273	141.290680	0.005063	15.5
1111	-0.596294	141.220722	0.007730	15.7
1112	-0.664293	141.150857	0.008856	15.5
1113	-1.068581	141.081084	0.011711	15.6
1114	-0.782247	141.011403	0.008028	15.9
1115	-1.221216	140.941813	0.015499	15.8
1116	-0.611162	140.872315	0.006754	15.5
1117	-0.338379	140.802909	0.004146	15.6
1118	-0.803566	140.733593	0.009619	15.4
1119	-0.668857	140.664369	0.006729	15.6
1120	-1.133393	140.595235	0.015225	15.5
1121	-1.077344	140.526192	0.012322	15.6
1122	-1.226251	140.457239	0.022369	15.5
1123	-0.200960	140.388376	0.008595	15.6
1124	-0.890129	140.319603	0.010540	15.6
1125	-1.032130	140.250920	0.014122	15.5
1126	-1.057164	140.182326	0.016926	15.7
1127	-1.052542	140.113822	0.011299	17.9
1128	-1.122467	140.045407	0.015748	15.7
1129	-0.533165	139.977081	0.005984	15.6
1130	-0.582931	139.908844	0.006593	15.5
1131	-0.739198	139.840696	0.009446	15.6
1132	-0.544974	139.772635	0.006023	15.5
1133	-0.390809	139.704664	0.003741	15.6
1134	-1.215171	139.636780	0.021756	15.5
1135	-0.964630	139.568984	0.013941	15.6
1136	-0.409529	139.501276	0.005015	15.4
1137	-0.782538	139.433655	0.009018	15.5
1138	-0.887656	139.366122	0.006873	15.6
1139	-0.832121	139.298676	0.007965	16.0
1140	-0.685258	139.231317	0.006656	16.0
1141	-0.984601	139.164045	0.009976	15.7
1142	-0.669382	139.096859	0.008613	15.5
1143	-0.551235	139.029760	0.007715	15.6
1144	-0.940618	138.962747	0.009641	15.4
1145	-0.751985	138.895820	0.009303	15.5
1146	-0.483147	138.828978	0.005831	15.6
1147	-1.076858	138.762223	0.013918	16.5
1148	-1.033829	138.695553	0.009464	15.6
1149	-0.510792	138.628969	0.006502	15.6
1150	-1.162295	138.562469	0.012260	15.6
1151	-0.779902	138.496055	0.008797	15.5
1152	-0.904690	138.429725	0.009900	15.8
1153	-0.776547	138.363481	0.007099	15.9
1154	-1.033773	138.297320	0.013286	16.0
1155	-0.571443	138.231244	0.006824	15.6
1156	-0.492733	138.165252	0.008211	15.6
1157	-1.111885	138.099344	0.017268	15.6
1158	-1.077612	138.033520	0.012973	15.5
1159	-0.606080	137.967779	0.009029	15.7
1160	-0.491422	137.902122	0.005360	15.6
1161	-0.430007	137.836548	0.007138	15.7
1162	-0.894630	137.771057	0.010549	15.6
1163	-0.608132	137.705649	0.006260	15.7
1164	-0.478721	137.640324	0.007158	15.5
1165	-0.541668	137.575081	0.005846	15.7
1166	-0.822732	137.509921	0.010345	16.0
1167	-0.914113	137.444842	0.009711	15.8
1168	-0.739498	137.379846	0.009635	15.5
1169	-0.833285	137.314932	0.009526	15.6
1170	-0.389823	137.250100	0.005753	15.4
1171	-0.746188	137.185349	0.008410	15.7
1172	-0.610168	137.120680	0.006288	15.5
1173	-0.527861	137.056092	0.005685	15.3
1174	-0.804915	136.991585	0.009355	15.5
1175	-0.915599	136.927158	0.010489	15.5
1176	-0.929148	136.862813	0.014249	15.6
1177	-0.439703	136.798548	0.006485	15.6
1178	-0.704934	136.734363	0.007184	15.6
1179	-0.948960	136.670259	0.009522	16.0
1180	-0.538284	136.606235	0.006858	15.8
1181	-0.825206	136.542291	0.010952	15.5
1182	-0.980070	136.478426	0.012708	15.5
1183	-0.575290	136.414641	0.007906	15.6
1184	-0.849057	136.350936	0.010172	15.6
1185	-1.001790	136.287310	0.014474	15.6
1186	-0.977961	136.223763	0.009252	15.5
1187	-0.574561	136.160295	0.006019	15.6
1188	-0.646201	136.096905	0.007139	15.6
1189	-0.625942	136.033594	0.006102	15.5
1190	-0.904627	135.970362	0.016780	15.7
1191	-0.926040	135.907208	0.011352	15.9
1192	-1.064326	135.844133	0.012929	15.8
1193	-0.957939	135.781135	0.009533	15.8
1194	-0.707746	135.718215	0.008394	15.6
1195	-0.892637	135.655373	0.010198	15.6
1196	-0.574259	135.592608	0.006283	15.5
1197	-0.780201	135.529921	0.007389	15.6
1198	-0.680819	135.467311	0.007007	15.7
1199	-0.504402	135.404778	0.005873	15.7
1200	-0.664399	135.342322	0.008253	15.6
1201	-1.005739	135.279942	0.012001	15.5
1202	-0.519633	135.217640	0.007333	15.5
1203	-0.147312	135.155413	0.005032	15.7
1204	-0.657967	135.093263	0.008228	16.0
1205	-0.136111	135.031190	0.003213	15.9
1206	-1.101953	134.969192	0.014085	15.8
1207	-0.899614	134.907270	0.009320	15.6
1208	-1.085864	134.845424	0.012554	15.6
1209	-0.738993	134.783653	0.008652	15.6
1210	-0.881908	134.721958	0.008505	15.5
1211	-0.697150	134.660338	0.007768	15.7
1212	-0.851954	134.598793	0.010199	15.5
1213	-1.068355	134.537323	0.015227	15.6
1214	-1.054809	134.475927	0.016649	15.6
1215	-0.572216	134.414607	0.007595	15.7
1216	-0.393807	134.353361	0.006402	15.4
1217	-0.424460	134.292189	0.004593	16.3
1218	-1.138955	134.231092	0.012771	15.8
1219	-0.744460	134.170068	0.007410	15.7
1220	-0.922961	134.109119	0.010476	15.6
1221	-1.005633	134.048243	0.010351	15.6
1222	-0.588951	133.987441	0.006261	15.7
1223	-0.982562	133.926713	0.013999	15.6
1224	-0.698661	133.866057	0.006529	15.4
1225	-0.483269	133.805475	0.004913	15.4
1226	-0.229113	133.744966	0.005126	15.6
1227	-0.657349	133.684530	0.005857	15.6
1228	-0.577993	133.624167	0.009588	15.5
1229	-0.911643	133.563877	0.017836	15.5
1230	-0.851906	133.503658	0.010973	15.8
1231	-0.880866	133.443513	0.010927	16.0
1232	-0.857301	133.383439	0.010720	15.9
1233	-0.597807	133.323437	0.006549	15.7
1234	-0.945067	133.263508	0.011080	15.4
1235	-0.736341	133.203650	0.009550	15.5
1236	-0.856795	133.143864	0.009328	15.7
1237	-0.786417	133.084149	0.009933	16.4
1238	-0.760305	133.024506	0.012584	16.6
1239	-0.651603	132.964934	0.008164	15.6
1240	-0.510088	132.905433	0.006502	15.6
1241	-0.981094	132.846003	0.011327	15.6
1242	-0.550769	132.786643	0.005492	15.5
1243	-1.097589	132.727355	0.013570	15.8
1244	-0.696815	132.668137	0.007656	16.0
1245	-1.135717	132.608989	0.017599	15.9
1246	-0.652724	132.549912	0.007643	15.6
1247	-0.708139	132.490904	0.008326	15.5
1248	-0.824078	132.431967	0.010543	15.5
1249	-1.063518	132.373100	0.015616	15.9
1250	-0.555392	132.314302	0.010698	15.5
1251	-0.870412	132.255574	0.011675	15.6
1252	-0.695767	132.196916	0.009291	15.5
1253	-0.915787	132.138326	0.010626	15.6
1254	-0.704435	132.079806	0.009807	15.7
1255	-0.385789	132.021355	0.010575	15.6
